F11	F22	F33	F12	F23	F31	F21	F32	F13	time
0.957181155682	1.07678556442	0.972560584545	-0.0228896439075	-6.04641645623e-05	6.57892014715e-05	-0.00431554904208	3.88561129512e-05	-4.14947971876e-05	0.0310000237077
0.955145537853	1.08026909828	0.971502900124	-0.0246682334691	-6.77319112583e-05	6.9475696364e-05	-0.00373022258282	3.8924128603e-05	-3.81683312298e-05	0.0320000462234
0.95309317112	1.08378458023	0.970447957516	-0.0265170726925	-7.84793301136e-05	7.13440676918e-05	-0.00309417233802	4.33048662671e-05	-3.23327039951e-05	0.0330000817776
0.951021254063	1.0873234272	0.969391047955	-0.0284220036119	-8.95131306606e-05	7.3561030149e-05	-0.00243005412631	4.6761957492e-05	-2.63918373093e-05	0.0340001173317
0.948927879333	1.09090149403	0.968333721161	-0.0303847324103	-0.000105368097138	8.00850248197e-05	-0.00173365545925	5.59065920243e-05	-2.4372151529e-05	0.0350001528859
0.946833491325	1.09449231625	0.967283070087	-0.0323676913977	-0.000109499400423	7.55918154027e-05	-0.00103534362279	5.52460478502e-05	-1.17290146591e-05	0.0360001884401
0.944703817368	1.09814739227	0.966225683689	-0.03441144526	-0.000113474074169	6.52606395306e-05	-0.000310677045491	5.1496175729e-05	2.39279688685e-06	0.0370000265539
0.942553818226	1.10184597969	0.965164601803	-0.0365310609341	-0.000118547744933	5.58865613129e-05	0.000454068911495	5.08573721163e-05	1.68350888998e-05	0.038000062108
0.940403401852	1.10556280613	0.96410882473	-0.0386952012777	-0.000128063562443	5.07094227942e-05	0.00122956198175	5.9045622038e-05	2.79431224044e-05	0.0390000976622
0.938247323036	1.10930466652	0.963054776192	-0.0409164577723	-0.00014054994972	6.74177135807e-05	0.00202698004432	6.6773580329e-05	1.90060945897e-05	0.0400001332164
0.936070978642	1.11308383942	0.962003469467	-0.0432002954185	-0.000149578394485	8.26947798487e-05	0.00285869184881	6.60137884552e-05	8.28042902867e-06	0.0410001687706
0.933879315853	1.11689674854	0.960945665836	-0.0455101132393	-0.000159393472131	8.33919912111e-05	0.00368548231199	6.78918004269e-05	1.00302968349e-05	0.0420000068843
0.931674778461	1.12073588371	0.959897994995	-0.0478604845703	-0.000168872546055	9.32633120101e-05	0.00451715663075	6.95610942785e-05	-1.41368218465e-07	0.0430000424385
0.929464936256	1.12461102009	0.958851575851	-0.0502742081881	-0.000173336797161	0.000102963633253	0.00537215219811	6.5810228989e-05	-1.20457007142e-05	0.0440000779927
0.927264451981	1.128490448	0.957806229591	-0.0527387708426	-0.000174599408638	0.000102063786471	0.00624902965501	6.00990315434e-05	-8.16897227196e-06	0.0450001135468
0.925056755543	1.13237929344	0.956760704517	-0.0552664510906	-0.000180253060535	0.000112870846351	0.00715080834925	6.18307240075e-05	-1.90318241948e-05	0.046000149101
