F11	F22	F33	F12	F23	F31	F21	F32	F13	time
1.40084409714	0.810369074345	0.828117847443	-0.00895014312118	-0.212978646159	0.00307537103072	0.0149654308334	0.206175416708	0.000609167094808	0.00690000317991
1.40776026249	0.807646214962	0.825702786446	-0.00906218215823	-0.214719876647	0.00308627868071	0.0152776213363	0.207738950849	0.000670640089083	0.00700000161305
1.41459560394	0.804981887341	0.823338627815	-0.00916629005224	-0.21638263762	0.00309658586048	0.0155788045377	0.209226101637	0.000730195140932	0.00710000004619
1.42145550251	0.802338778973	0.820994079113	-0.00927263777703	-0.217975735664	0.00311131263152	0.0158875659108	0.210643306375	0.000788136152551	0.00720000453293
1.42812991142	0.799790978432	0.818734765053	-0.00937629211694	-0.21947491169	0.003128281096	0.0161912571639	0.211972013116	0.000843432964757	0.0073000038974
1.43419587612	0.797487854958	0.816689431667	-0.00947320088744	-0.220829024911	0.00313824554905	0.0164754148573	0.213171899319	0.000897309917491	0.00740000093356
1.43963730335	0.795432209969	0.81486093998	-0.00955678801984	-0.222036391497	0.00313704600558	0.0167281590402	0.214241743088	0.000950456655119	0.00750000262633
1.44485545158	0.793475687504	0.813119411469	-0.0096320528537	-0.223166197538	0.00313689606264	0.0169639438391	0.21523989737	0.00099987606518	0.00760000478476
1.45007121563	0.791539728642	0.811397314072	-0.00970981828868	-0.22424583137	0.00314163928851	0.0172060336918	0.216188639402	0.00104728993028	0.00770000135526
1.45516252518	0.789667129517	0.809732317924	-0.00978753902018	-0.225258931518	0.00314681604505	0.0174463950098	0.217074975371	0.00109305279329	0.00780000351369
1.45975184441	0.787987589836	0.808238565922	-0.00985413603485	-0.226161018014	0.00314721954055	0.0176596213132	0.217863455415	0.001135927625	0.00790000054985
1.46361899376	0.786574423313	0.806980490685	-0.00990933924913	-0.226928398013	0.00314082601108	0.017840243876	0.218535855412	0.00117573025636	0.00800000224262
1.46703064442	0.785329163074	0.805870771408	-0.00996165815741	-0.227611243725	0.00313234305941	0.0180076789111	0.219134926796	0.00121358584147	0.00810000207275
1.47030878067	0.784140348434	0.804811298847	-0.0100088166073	-0.228249624372	0.00312440586276	0.0181635767221	0.21969294548	0.00124887039419	0.0082000028342
1.47357821465	0.7829657197	0.803765296936	-0.0100543042645	-0.228855729103	0.00312005635351	0.018316488713	0.220219165087	0.00128155341372	0.00830000080168
1.47666454315	0.781863927841	0.802784562111	-0.0100961700082	-0.229411095381	0.00311884330586	0.0184588711709	0.220699295402	0.00131039589178	0.0084000043571
1.47927439213	0.780931890011	0.801954388618	-0.010135397315	-0.22988820076	0.00311654806137	0.0185872912407	0.221112757921	0.00133675406687	0.00850000232458
1.48136508465	0.780181527138	0.801285088062	-0.0101638203487	-0.230288282037	0.00311287795193	0.0186853017658	0.221461653709	0.0013582293177	0.00860000215471
1.4831533432	0.779540359974	0.800713121891	-0.0101912338287	-0.230630710721	0.0031079063192	0.018775742501	0.221760526299	0.00137853506021	0.00870000105351
1.48489534855	0.778922080994	0.800162315369	-0.0102164288983	-0.230943962932	0.00310491397977	0.0188609082252	0.22203181684	0.00139674602542	0.00879999995232
1.48655986786	0.778336524963	0.799641311169	-0.0102416323498	-0.231226935983	0.00310196122155	0.0189444385469	0.222275048494	0.0014142645523	0.00890000164509
1.48794472218	0.777850449085	0.799208700657	-0.0102605354041	-0.23146058619	0.00309889670461	0.0190103407949	0.222475707531	0.00142858515028	0.00900000426918
1.48890960217	0.777508556843	0.798903942108	-0.0102744102478	-0.231635779142	0.00309499516152	0.0190581567585	0.222627773881	0.00143990677316	0.00910000316799
1.48960018158	0.777261316776	0.798683106899	-0.010284114629	-0.231770724058	0.00309158628806	0.0190921742469	0.222746014595	0.00144839019049	0.00920000020415
1.49025809765	0.777028858662	0.798475861549	-0.0102945724502	-0.231888622046	0.00308957719244	0.0191266257316	0.222848191857	0.00145604426507	0.00930000469089
1.4909003973	0.776804447174	0.798276245594	-0.0103043317795	-0.231994837523	0.00308994180523	0.0191589146852	0.222939148545	0.00146201462485	0.00940000358969
1.49138462543	0.776635527611	0.798125982285	-0.0103118969128	-0.232074320316	0.00309036718681	0.0191836524755	0.223007112741	0.0014665069757	0.00950000155717
1.49164032936	0.776546478271	0.798046708107	-0.0103156911209	-0.232115954161	0.00308904284611	0.0191966928542	0.22304277122	0.0014696395956	0.00960000324994
1.49171292782	0.776519656181	0.798022687435	-0.0103169856593	-0.232133001089	0.00308767380193	0.019201066345	0.223058074713	0.00147120200563	0.0097000002861
1.49180436134	0.776487588882	0.79799413681	-0.0103187682107	-0.232148677111	0.0030876644887	0.0192064400762	0.223071575165	0.00147221388761	0.00980000197887
1.49187719822	0.776462316513	0.797971665859	-0.010319897905	-0.232160195708	0.00308835483156	0.0192099865526	0.223081335425	0.00147255405318	0.00990000274032
1.49189472198	0.776456236839	0.797966301441	-0.0103200925514	-0.232162833214	0.00308857206255	0.0192107092589	0.223083540797	0.00147255999036	0.00999999977648
