Area_ellipse,AR,slope,phi1,PHI,phi2
108.90426463548295,6.08985458043343,5.0,63.452,117.542,32.82
84.69873915069407,2.6556355033478267,10.3,305.272,137.918,321.15
14.075629704033227,2.2313790747829225,28.6,18.936,37.915,312.66
4.995397380800773,2.6083363121947514,173.9,294.461,90.64299999999999,7.98
1.5799134820025877,1.9834858591934854,12.5,303.85400000000004,65.953,182.41
48.59741933221718,3.0782486777962563,0.7,297.67400000000004,71.012,27.15
0.9067254838392053,3.8458376711458695,115.3,208.051,74.315,329.9
142.21084388975893,6.750551739984206,1.6,140.94299999999998,110.044,328.13
147.82129111237163,2.483666017090546,158.4,14.569,31.008000000000003,42.56
119.88152354468468,1.7962045710556507,162.0,223.165,70.815,330.62
2.7656199713951226,1.8998838260199158,50.4,21.094,78.527,164.55
9.648743252186806,7.914442957958781,68.6,9.737,150.262,312.85
77.07848450479382,2.865216692980118,113.2,322.97900000000004,120.28399999999999,56.36
282.34707046581406,3.9662050865890666,149.5,271.689,126.89299999999999,42.14
38.17983991096306,2.3796563354304965,153.2,85.8,59.591,241.41
3.444105948265475,1.9975011881909543,35.8,161.488,130.281,329.31
289.17666139044144,3.005468233039027,163.8,40.489000000000004,5.143,13.65
53.758060424864624,4.315878259611849,174.2,319.3,72.27,31.63
20.57859744099134,3.7792851163900036,11.5,281.441,127.26100000000001,85.95
52.13979507006952,3.2771778350515466,175.3,128.572,81.06,274.0
21.871135583782305,4.968580089008438,125.9,273.414,128.21200000000002,46.19
262.1451610768387,4.009770266123022,15.5,209.06400000000002,99.758,4.78
2.057346375496735,2.2103648174406305,64.1,200.605,71.89699999999999,39.25
69.19814861408993,7.748370883912986,177.3,45.876999999999995,90.56,356.84
2.6764960219073592,4.128743191870111,83.1,257.41200000000003,7.36,232.15
274.7101593367126,3.397095896135023,19.2,201.53099999999998,55.611000000000004,316.86
1.9934232490062445,5.992173596921804,180.0,341.509,89.96799999999999,5.52
1.3521885644887899,2.3175256320562845,47.5,313.051,104.824,15.45
6.233376901923693,1.9769270849969656,70.1,88.27,62.2,300.81
192.7645306084263,4.81113932444072,1.6,30.228,51.946000000000005,49.49
116.58809962001054,6.149894016264545,3.8,119.838,111.454,316.84
139.14721350541413,4.907477123921938,4.4,71.204,34.918,267.32
276.6902882342363,3.0335882112764927,174.7,322.073,101.27,356.69
46.08062290687325,3.117281944400265,15.2,248.593,113.647,240.58
1.053538284144808,2.9744918791499573,167.5,73.86399999999999,167.521,34.71
31.596306207994733,6.514824702391252,15.5,213.15400000000002,112.25399999999999,42.42
